,最近一次补货时间,机器编号,补货周期,当前库存,补货前1个小时库存,补货配货差,时间差,补货配货差范围,时间差范围
1178,2021-07-01,2310030.0,7.0,105.0,101.0,4.0,11.636111111089122,0-5,10-20
1179,2021-06-30,2810273.0,3.0,139.0,135.0,4.0,13.284722222364508,0-5,10-20
1180,2021-06-28,2810471.0,6.0,88.0,84.0,4.0,15.970000000088476,0-5,10-20
1181,2021-07-02,2910044.0,6.0,58.0,54.0,4.0,13.083888888882939,0-5,10-20
1182,2021-06-29,2910247.0,6.0,56.0,52.0,4.0,12.593888888892252,0-5,10-20
1183,2021-07-01,2910267.0,3.0,123.0,119.0,4.0,12.17249999998603,0-5,10-20
1184,2021-06-29,1010209.0,6.0,49.0,44.0,5.0,13.827500000072177,5-10,10-20
1185,2021-06-27,1010234.0,6.0,54.0,49.0,5.0,10.445833333418705,5-10,10-20
1186,2021-06-27,1010236.0,6.0,57.0,52.0,5.0,13.59055555559462,5-10,10-20
1187,2021-07-01,1010433.0,2.0,29.0,24.0,5.0,14.234166666807141,5-10,10-20
1188,2021-06-28,2110297.0,6.0,84.0,79.0,5.0,11.443333333474584,5-10,10-20
1189,2021-06-29,2110345.0,6.0,59.0,54.0,5.0,11.440833333414048,5-10,10-20
1190,2021-06-27,2110394.0,6.0,58.0,53.0,5.0,12.114166666811798,5-10,10-20
1191,2021-06-30,2110493.0,3.0,51.0,46.0,5.0,16.86527777777519,5-10,10-20
1192,2021-06-28,2510144.0,6.0,55.0,50.0,5.0,11.365833333344199,5-10,10-20
1193,2021-06-25,2710147.0,9.0,55.0,50.0,5.0,11.50333333335584,5-10,10-20
1194,2021-07-01,1010131.0,3.0,85.0,80.0,5.0,14.778333333379123,5-10,10-20
1195,2021-06-30,1010133.0,3.0,96.0,91.0,5.0,11.172500000044238,5-10,10-20
1196,2021-07-02,1010446.0,3.0,101.0,96.0,5.0,14.665833333448973,5-10,10-20
1197,2021-06-30,2110604.0,6.0,83.0,78.0,5.0,13.17472222232027,5-10,10-20
1198,2021-06-29,2111050.0,6.0,113.0,108.0,5.0,17.4016666666721,5-10,10-20
1199,2021-07-01,2510092.0,3.0,153.0,148.0,5.0,5.316944444552064,5-10,0-10
1200,2021-06-30,2710231.0,6.0,75.0,70.0,5.0,16.933333333348855,5-10,10-20
1201,2021-06-30,2910060.0,3.0,87.0,82.0,5.0,16.81444444443332,5-10,10-20
1202,2021-06-30,5110013.0,6.0,76.0,71.0,5.0,13.597777777758893,5-10,10-20
1203,2021-07-01,5110051.0,3.0,76.0,71.0,5.0,13.472222222364508,5-10,10-20
1204,2021-06-30,5110105.0,3.0,110.0,105.0,5.0,15.276944444573019,5-10,10-20
1205,2021-07-01,5321255.0,3.0,53.0,48.0,5.0,15.429166666755918,5-10,10-20
1206,2021-07-02,57110058.0,3.0,118.0,113.0,5.0,15.560555555624887,5-10,10-20
1207,2021-06-29,1010245.0,6.0,40.0,35.0,5.0,7.919722222199198,5-10,0-10
1208,2021-06-28,1010269.0,6.0,42.0,37.0,5.0,8.046666666807141,5-10,0-10
1209,2021-07-01,1010438.0,3.0,95.0,90.0,5.0,20.454722222231794,5-10,20-30
1210,2021-07-02,1010581.0,6.0,62.0,57.0,5.0,18.494166666758247,5-10,10-20
1211,2021-06-27,2010193.0,6.0,60.0,55.0,5.0,86.92972222220851,5-10,80以上
1212,2021-07-01,2110397.0,6.0,64.0,59.0,5.0,18.908333333325572,5-10,10-20
1213,2021-07-02,2110486.0,6.0,71.0,66.0,5.0,87.60750000004191,5-10,80以上
1214,2021-07-01,2110596.0,6.0,42.0,37.0,5.0,20.00083333341172,5-10,20-30
1215,2021-07-01,2110979.0,6.0,76.0,71.0,5.0,60.3291666667792,5-10,50-80
1216,2021-07-01,2110980.0,6.0,57.0,52.0,5.0,61.08888888900401,5-10,50-80
1217,2021-06-30,2111009.0,3.0,109.0,104.0,5.0,135.24583333334886,5-10,80以上
1218,2021-07-02,2111113.0,6.0,58.0,53.0,5.0,204.13777777785435,5-10,80以上
1219,2021-06-28,2111146.0,6.0,36.0,31.0,5.0,38.17749999999069,5-10,30-50
1220,2021-06-27,2111148.0,6.0,62.0,57.0,5.0,59.48805555567378,5-10,50-80
1221,2021-07-01,2310094.0,7.0,115.0,110.0,5.0,32.87388888892019,5-10,30-50
1222,2021-06-26,2310151.0,7.0,40.0,35.0,5.0,10.820000000065193,5-10,10-20
1223,2021-07-02,2310173.0,7.0,63.0,58.0,5.0,13.751388888980728,5-10,10-20
1224,2021-07-01,2510206.0,3.0,86.0,81.0,5.0,13.277222222357523,5-10,10-20
1225,2021-07-02,2510235.0,3.0,107.0,102.0,5.0,33.76777777791722,5-10,30-50
1226,2021-06-28,2510251.0,6.0,72.0,67.0,5.0,19.230277777765878,5-10,10-20
1227,2021-06-30,2510262.0,6.0,76.0,71.0,5.0,64.45500000013271,5-10,50-80
1228,2021-06-27,2710109.0,6.0,72.0,67.0,5.0,18.71916666679317,5-10,10-20
1229,2021-06-28,2710183.0,9.0,92.0,87.0,5.0,19.01194444455905,5-10,10-20
1230,2021-06-27,2710218.0,6.0,116.0,111.0,5.0,19.746111111191567,5-10,10-20
1231,2021-07-01,2810156.0,3.0,117.0,112.0,5.0,15.967777777870651,5-10,10-20
1232,2021-06-30,2810501.0,6.0,120.0,115.0,5.0,15.502222222276032,5-10,10-20
1233,2021-07-01,2910336.0,3.0,51.0,46.0,5.0,14.292222222313285,5-10,10-20
1234,2021-07-01,37110154.0,6.0,59.0,54.0,5.0,14.745555555622559,5-10,10-20
1235,2021-06-30,37110185.0,3.0,53.0,48.0,5.0,17.480833333334886,5-10,10-20
1236,2021-06-25,5121064.0,9.0,33.0,28.0,5.0,18.077222222287674,5-10,10-20
1237,2021-06-26,51310001.0,7.0,57.0,52.0,5.0,16.78361111122649,5-10,10-20
1238,2021-07-02,53110113.0,6.0,106.0,101.0,5.0,10.4183333334513,5-10,10-20
1239,2021-07-02,53110114.0,6.0,91.0,86.0,5.0,10.912777777877636,5-10,10-20
1240,2021-06-29,55110190.0,6.0,66.0,61.0,5.0,11.739444444479886,5-10,10-20
1241,2021-07-02,55110201.0,9.0,96.0,91.0,5.0,12.335277777921874,5-10,10-20
1242,2021-07-02,55110202.0,9.0,79.0,74.0,5.0,17.813611111196224,5-10,10-20
1243,2021-06-27,57110051.0,9.0,54.0,49.0,5.0,19.43027777771931,5-10,10-20
1244,2021-06-28,57110067.0,6.0,68.0,63.0,5.0,19.64638888888294,5-10,10-20
1245,2021-06-30,57110117.0,6.0,78.0,73.0,5.0,18.84138888894813,5-10,10-20
1246,2021-06-30,57110186.0,6.0,63.0,58.0,5.0,20.03666666673962,5-10,20-30
1247,2021-07-02,57410091.0,9.0,61.0,56.0,5.0,19.065277777786832,5-10,10-20
1248,2021-06-30,57410216.0,6.0,69.0,64.0,5.0,15.917500000039581,5-10,10-20
1249,2021-06-30,57410223.0,6.0,74.0,69.0,5.0,10.880833333474584,5-10,10-20
1250,2021-06-30,59210101.0,3.0,84.0,79.0,5.0,14.303888888913207,5-10,10-20
1251,2021-06-30,59210310.0,6.0,38.0,33.0,5.0,15.634444444498513,5-10,10-20
1252,2021-06-27,59210316.0,9.0,57.0,52.0,5.0,12.510277777793817,5-10,10-20
1253,2021-06-28,59210361.0,6.0,64.0,59.0,5.0,20.834722222352866,5-10,20-30
1254,2021-06-29,73110049.0,9.0,56.0,51.0,5.0,20.399444444454275,5-10,20-30
1255,2021-06-28,73110150.0,6.0,51.0,46.0,5.0,21.503611111140344,5-10,20-30
1256,2021-07-01,7551299.0,3.0,76.0,71.0,5.0,21.986944444477558,5-10,20-30
1257,2021-06-28,7551345.0,9.0,100.0,95.0,5.0,21.102777777879965,5-10,20-30
1258,2021-07-02,7551391.0,6.0,58.0,53.0,5.0,12.26888888888061,5-10,10-20
1259,2021-06-28,7551406.0,6.0,98.0,93.0,5.0,14.70583333336981,5-10,10-20
1260,2021-06-29,5321132.0,12.0,36.0,31.0,5.0,15.981111111177597,5-10,10-20
1261,2021-07-02,1010500.0,2.0,111.0,106.0,5.0,15.825833333423361,5-10,10-20
1262,2021-07-01,2110780.0,12.0,34.0,29.0,5.0,16.24694444448687,5-10,10-20
1263,2021-06-28,2110918.0,6.0,107.0,102.0,5.0,17.207500000018626,5-10,10-20
1264,2021-06-30,2110974.0,6.0,95.0,90.0,5.0,16.627777777786832,5-10,10-20
1265,2021-07-01,2111042.0,3.0,127.0,122.0,5.0,17.10638888902031,5-10,10-20
1266,2021-06-29,2111135.0,6.0,72.0,67.0,5.0,20.265833333367482,5-10,20-30
1267,2021-07-01,2810391.0,6.0,72.0,67.0,5.0,13.6863888889784,5-10,10-20
1268,2021-06-28,5110113.0,6.0,66.0,61.0,5.0,21.91138888889691,5-10,20-30
1269,2021-06-30,57410209.0,6.0,90.0,85.0,5.0,22.518888888938818,5-10,20-30
1270,2021-06-29,1010113.0,6.0,63.0,58.0,5.0,18.643611111212522,5-10,10-20
1271,2021-06-28,1010120.0,6.0,49.0,44.0,5.0,17.21944444446126,5-10,10-20
1272,2021-07-02,1010398.0,12.0,42.0,37.0,5.0,18.4108333333279,5-10,10-20
1273,2021-06-29,2110008.0,6.0,108.0,103.0,5.0,15.553055555617902,5-10,10-20
1274,2021-06-28,2110385.0,6.0,98.0,93.0,5.0,22.147500000020955,5-10,20-30
1275,2021-07-02,2110640.0,6.0,93.0,88.0,5.0,21.887777777854353,5-10,20-30
1276,2021-06-29,2510055.0,6.0,50.0,45.0,5.0,22.614166666811798,5-10,20-30
1277,2021-07-02,2710124.0,6.0,78.0,73.0,5.0,22.825833333365154,5-10,20-30
1278,2021-06-30,2810251.0,6.0,94.0,89.0,5.0,23.058611111249775,5-10,20-30
1279,2021-06-30,2910189.0,6.0,61.0,56.0,5.0,23.221666666679084,5-10,20-30
1280,2021-07-02,5121055.0,6.0,37.0,32.0,5.0,23.404166666732635,5-10,20-30
1281,2021-06-28,1010167.0,6.0,43.0,37.0,6.0,20.436111111135688,5-10,20-30
1282,2021-06-27,1010235.0,6.0,56.0,50.0,6.0,20.37694444443332,5-10,20-30
1283,2021-06-30,2510121.0,6.0,95.0,89.0,6.0,14.853333333448973,5-10,10-20
1284,2021-06-30,2910128.0,3.0,55.0,49.0,6.0,13.85416666668607,5-10,10-20
1285,2021-06-28,59210017.0,6.0,47.0,41.0,6.0,16.009444444498513,5-10,10-20
1286,2021-06-30,59210173.0,3.0,108.0,102.0,6.0,13.937222222273704,5-10,10-20
1287,2021-06-30,1010135.0,3.0,121.0,115.0,6.0,14.74055555567611,5-10,10-20
1288,2021-06-27,1010147.0,6.0,83.0,77.0,6.0,37.05916666664416,5-10,30-50
1289,2021-06-30,1010149.0,3.0,97.0,91.0,6.0,19.120833333407063,5-10,10-20
1290,2021-07-01,2111185.0,9.0,58.0,52.0,6.0,18.808333333348855,5-10,10-20
1291,2021-06-28,2710050.0,6.0,48.0,42.0,6.0,18.04388888902031,5-10,10-20
1292,2021-06-30,2910087.0,3.0,100.0,94.0,6.0,18.350833333446644,5-10,10-20
1293,2021-06-30,2910183.0,6.0,48.0,42.0,6.0,16.94055555568775,5-10,10-20
1294,2021-07-01,5110050.0,3.0,105.0,99.0,6.0,21.61722222226672,5-10,20-30
1295,2021-06-30,55110043.0,6.0,116.0,110.0,6.0,16.376388888980728,5-10,10-20
1296,2021-06-29,55110054.0,6.0,87.0,81.0,6.0,17.34611111122649,5-10,10-20
1297,2021-07-01,55110073.0,3.0,74.0,68.0,6.0,13.480833333393093,5-10,10-20
1298,2021-06-30,57410100.0,6.0,91.0,85.0,6.0,22.39722222229466,5-10,20-30
1299,2021-06-28,2910363.0,6.0,22.0,16.0,6.0,15.177500000107102,5-10,10-20
1300,2021-06-30,1010450.0,3.0,131.0,125.0,6.0,14.255000000121072,5-10,10-20
1301,2021-07-02,1010519.0,6.0,91.0,85.0,6.0,16.466666666732635,5-10,10-20
1302,2021-06-27,1010551.0,6.0,74.0,68.0,6.0,16.228611111233477,5-10,10-20
1303,2021-06-29,2010140.0,6.0,78.0,72.0,6.0,16.05916666664416,5-10,10-20
1304,2021-06-30,2010160.0,6.0,59.0,53.0,6.0,14.153888888948131,5-10,10-20
1305,2021-06-28,2010230.0,9.0,62.0,56.0,6.0,14.319444444437977,5-10,10-20
1306,2021-06-30,2110878.0,6.0,102.0,96.0,6.0,10.335555555531755,5-10,10-20
1307,2021-06-28,2310175.0,7.0,106.0,100.0,6.0,22.771666666783858,5-10,20-30
1308,2021-06-29,2510159.0,6.0,89.0,83.0,6.0,18.34000000002561,5-10,10-20
1309,2021-06-29,2510227.0,6.0,63.0,57.0,6.0,18.660000000090804,5-10,10-20
1310,2021-07-01,2710103.0,9.0,94.0,88.0,6.0,12.533888889010996,5-10,10-20
1311,2021-06-30,2710158.0,6.0,99.0,93.0,6.0,12.70333333342569,5-10,10-20
1312,2021-06-28,2710207.0,9.0,116.0,110.0,6.0,17.567222222336568,5-10,10-20
1313,2021-07-01,2810224.0,9.0,44.0,38.0,6.0,14.54305555560859,5-10,10-20
1314,2021-06-27,2810406.0,6.0,56.0,50.0,6.0,14.77111111121485,5-10,10-20
1315,2021-07-01,2910219.0,2.0,62.0,56.0,6.0,12.62888888886664,5-10,10-20
1316,2021-07-02,2910295.0,6.0,69.0,63.0,6.0,21.209444444510154,5-10,20-30
1317,2021-06-27,2910316.0,6.0,70.0,64.0,6.0,14.784722222364508,5-10,10-20
1318,2021-07-02,2910345.0,6.0,47.0,41.0,6.0,38.36000000004424,5-10,30-50
1319,2021-07-01,37110175.0,3.0,62.0,56.0,6.0,17.60472222219687,5-10,10-20
1320,2021-06-25,5110118.0,12.0,82.0,76.0,6.0,22.856944444589317,5-10,20-30
1321,2021-07-01,51310015.0,7.0,50.0,44.0,6.0,22.724722222366836,5-10,20-30
1322,2021-06-28,53110052.0,6.0,69.0,63.0,6.0,14.729166666744277,5-10,10-20
1323,2021-06-30,5321033.0,3.0,58.0,52.0,6.0,15.691388888983056,5-10,10-20
1324,2021-06-28,5321061.0,6.0,24.0,18.0,6.0,21.377500000060536,5-10,20-30
1325,2021-06-28,5321212.0,6.0,68.0,62.0,6.0,16.314722222217824,5-10,10-20
1326,2021-06-28,5321225.0,9.0,50.0,44.0,6.0,10.37777777784504,5-10,10-20
1327,2021-06-30,55110137.0,6.0,77.0,71.0,6.0,13.566111111198552,5-10,10-20
1328,2021-07-01,55110212.0,3.0,88.0,82.0,6.0,12.15583333343966,5-10,10-20
1329,2021-06-27,57410078.0,6.0,72.0,66.0,6.0,10.063055555569008,5-10,10-20
1330,2021-06-30,57410179.0,6.0,65.0,59.0,6.0,12.228611111117061,5-10,10-20
1331,2021-06-30,59210225.0,3.0,120.0,114.0,6.0,17.398055555589963,5-10,10-20
1332,2021-06-27,59210376.0,6.0,50.0,44.0,6.0,12.851666666683741,5-10,10-20
1333,2021-06-30,59210391.0,6.0,43.0,37.0,6.0,13.927777777891606,5-10,10-20
1334,2021-07-02,73110081.0,9.0,39.0,33.0,6.0,12.54166666668607,5-10,10-20
1335,2021-06-27,7551138.0,6.0,49.0,43.0,6.0,12.053055555559695,5-10,10-20
1336,2021-07-02,7551296.0,3.0,85.0,79.0,6.0,12.990000000048894,5-10,10-20
1337,2021-07-02,7551371.0,6.0,71.0,65.0,6.0,11.11166666680947,5-10,10-20
1338,2021-06-30,7551415.0,6.0,84.0,78.0,6.0,11.285555555659812,5-10,10-20
1339,2021-06-30,2010220.0,3.0,144.0,138.0,6.0,11.354444444586989,5-10,10-20
1340,2021-07-01,5110071.0,6.0,25.0,19.0,6.0,10.326666666660458,5-10,10-20
1341,2021-06-29,2110968.0,6.0,111.0,105.0,6.0,10.786944444465917,5-10,10-20
1342,2021-06-28,2910331.0,6.0,65.0,59.0,6.0,13.710277777863666,5-10,10-20
1343,2021-06-30,57410210.0,6.0,64.0,58.0,6.0,12.73499999998603,5-10,10-20
1344,2021-07-02,1010049.0,6.0,105.0,99.0,6.0,13.455277777800802,5-10,10-20
1345,2021-06-30,1010126.0,3.0,80.0,74.0,6.0,18.920555555610918,5-10,10-20
1346,2021-06-30,1010474.0,6.0,80.0,74.0,6.0,17.748333333351184,5-10,10-20
1347,2021-07-01,1010531.0,3.0,113.0,107.0,6.0,9.99250000010943,5-10,0-10
1348,2021-06-29,1010578.0,6.0,90.0,84.0,6.0,9.776666666788515,5-10,0-10
1349,2021-06-27,2110034.0,6.0,108.0,102.0,6.0,9.108888889022637,5-10,0-10
1350,2021-06-28,2110074.0,6.0,132.0,126.0,6.0,11.559444444486871,5-10,10-20
1351,2021-06-30,2110634.0,6.0,106.0,100.0,6.0,14.354166666744277,5-10,10-20
1352,2021-07-01,2310055.0,7.0,79.0,73.0,6.0,11.084444444510154,5-10,10-20
1353,2021-07-02,2510173.0,6.0,96.0,90.0,6.0,12.194166666653473,5-10,10-20
1354,2021-07-02,2510192.0,3.0,114.0,108.0,6.0,12.007222222338896,5-10,10-20
1355,2021-07-02,57410244.0,6.0,61.0,55.0,6.0,9.372222222271375,5-10,0-10
1356,2021-06-27,2010056.0,6.0,62.0,55.0,7.0,11.530555555655155,5-10,10-20
1357,2021-07-01,1010434.0,3.0,89.0,82.0,7.0,11.629444444435649,5-10,10-20
1358,2021-07-01,1010486.0,3.0,70.0,63.0,7.0,10.106944444589317,5-10,10-20
1359,2021-07-02,2110238.0,2.0,127.0,120.0,7.0,11.813333333353512,5-10,10-20
1360,2021-07-01,2510091.0,3.0,132.0,125.0,7.0,15.570833333360497,5-10,10-20
1361,2021-07-01,5110049.0,6.0,49.0,42.0,7.0,13.961388889001682,5-10,10-20
1362,2021-06-29,5321193.0,6.0,45.0,38.0,7.0,13.338333333435003,5-10,10-20
1363,2021-07-02,73110056.0,6.0,92.0,85.0,7.0,12.662222222308628,5-10,10-20
1364,2021-06-30,1010422.0,3.0,114.0,107.0,7.0,14.110277777770534,5-10,10-20
1365,2021-07-02,1010505.0,3.0,65.0,58.0,7.0,11.151944444573019,5-10,10-20
1366,2021-07-01,2110578.0,3.0,92.0,85.0,7.0,10.806388888915535,5-10,10-20
1367,2021-07-01,2110694.0,3.0,61.0,54.0,7.0,15.497499999997672,5-10,10-20
1368,2021-07-02,2110719.0,2.0,58.0,51.0,7.0,18.441944444552064,5-10,10-20
1369,2021-07-02,2110763.0,2.0,104.0,97.0,7.0,18.243333333462942,5-10,10-20
1370,2021-07-02,2110880.0,3.0,95.0,88.0,7.0,11.353333333390765,5-10,10-20
1371,2021-06-28,2510166.0,6.0,50.0,43.0,7.0,13.169166666688398,5-10,10-20
1372,2021-06-27,2710106.0,9.0,62.0,55.0,7.0,15.195833333360497,5-10,10-20
1373,2021-06-30,2710157.0,6.0,61.0,54.0,7.0,11.620833333407063,5-10,10-20
1374,2021-06-27,2810407.0,6.0,74.0,67.0,7.0,12.030833333381452,5-10,10-20
1375,2021-07-01,2810414.0,6.0,67.0,60.0,7.0,11.82250000006752,5-10,10-20
1376,2021-06-30,2910142.0,3.0,65.0,58.0,7.0,12.362777777889278,5-10,10-20
1377,2021-07-01,2910304.0,3.0,88.0,81.0,7.0,13.133055555692408,5-10,10-20
1378,2021-06-30,37110169.0,6.0,50.0,43.0,7.0,14.799444444535766,5-10,10-20
1379,2021-06-29,5321203.0,6.0,45.0,38.0,7.0,14.626944444549736,5-10,10-20
1380,2021-06-30,55110135.0,3.0,76.0,69.0,7.0,11.963055555650499,5-10,10-20
1381,2021-07-01,55110191.0,3.0,98.0,91.0,7.0,12.776944444456603,5-10,10-20
1382,2021-07-01,59210157.0,3.0,134.0,127.0,7.0,13.96555555559462,5-10,10-20
1383,2021-07-02,59210355.0,2.0,69.0,62.0,7.0,10.333055555645842,5-10,10-20
1384,2021-07-02,7551065.0,3.0,109.0,102.0,7.0,16.030277777812444,5-10,10-20
1385,2021-06-28,7551396.0,6.0,74.0,67.0,7.0,16.695277777849697,5-10,10-20
1386,2021-06-30,59210351.0,6.0,96.0,89.0,7.0,16.84472222230397,5-10,10-20
1387,2021-07-02,2910287.0,6.0,82.0,75.0,7.0,12.383055555692408,5-10,10-20
1388,2021-06-28,2910370.0,6.0,55.0,48.0,7.0,10.505000000121072,5-10,10-20
1389,2021-06-29,5110103.0,6.0,56.0,49.0,7.0,12.54694444447523,5-10,10-20
1390,2021-06-28,2110019.0,6.0,138.0,131.0,7.0,12.318888888868969,5-10,10-20
1391,2021-06-29,2110057.0,6.0,109.0,102.0,7.0,12.48055555560859,5-10,10-20
1392,2021-06-30,2110117.0,6.0,125.0,118.0,7.0,13.811666666704696,5-10,10-20
1393,2021-06-30,2110118.0,6.0,102.0,95.0,7.0,13.705000000074506,5-10,10-20
1394,2021-07-02,2111085.0,3.0,157.0,150.0,7.0,11.835000000020955,5-10,10-20
1395,2021-07-01,2710024.0,3.0,99.0,92.0,7.0,9.028055555652827,5-10,0-10
1396,2021-06-27,2910020.0,6.0,126.0,119.0,7.0,11.420000000100117,5-10,10-20
1397,2021-07-02,2910074.0,3.0,65.0,58.0,7.0,10.59527777787298,5-10,10-20
1398,2021-06-23,5121049.0,12.0,64.0,57.0,7.0,11.914444444526453,5-10,10-20
1399,2021-06-27,5121053.0,9.0,66.0,59.0,7.0,10.32694444450317,5-10,10-20
1400,2021-06-28,1010436.0,9.0,87.0,79.0,8.0,11.663888888899237,5-10,10-20
1401,2021-07-02,2010051.0,2.0,195.0,187.0,8.0,11.565555555629544,5-10,10-20
1402,2021-06-28,2111188.0,6.0,51.0,43.0,8.0,11.611944444535766,5-10,10-20
1403,2021-07-01,55110070.0,3.0,131.0,123.0,8.0,10.137222222285345,5-10,10-20
1404,2021-07-01,1010290.0,3.0,74.0,66.0,8.0,13.051111111126374,5-10,10-20
1405,2021-06-30,1010465.0,3.0,57.0,49.0,8.0,10.715555555652827,5-10,10-20
1406,2021-07-01,1010546.0,3.0,108.0,100.0,8.0,13.943611111084465,5-10,10-20
1407,2021-06-27,1010550.0,6.0,55.0,47.0,8.0,13.860277777828742,5-10,10-20
1408,2021-06-28,2010202.0,12.0,54.0,46.0,8.0,14.535277777758893,5-10,10-20
1409,2021-07-01,2010251.0,6.0,74.0,66.0,8.0,10.601388889015652,5-10,10-20
1410,2021-07-02,2110538.0,2.0,88.0,80.0,8.0,12.14138888893649,5-10,10-20
1411,2021-06-30,2110942.0,3.0,97.0,89.0,8.0,12.731111111235805,5-10,10-20
1412,2021-07-01,2110964.0,9.0,81.0,73.0,8.0,11.41722222219687,5-10,10-20
1413,2021-06-27,2111174.0,6.0,141.0,133.0,8.0,11.866666666755918,5-10,10-20
1414,2021-07-02,2310179.0,7.0,109.0,101.0,8.0,10.87916666676756,5-10,10-20
1415,2021-06-27,2510225.0,6.0,106.0,98.0,8.0,10.930833333462942,5-10,10-20
1416,2021-06-30,2510263.0,6.0,71.0,63.0,8.0,11.97416666673962,5-10,10-20
1417,2021-06-29,2810283.0,6.0,48.0,40.0,8.0,11.48250000004191,5-10,10-20
1418,2021-07-01,2810307.0,9.0,54.0,46.0,8.0,13.26583333342569,5-10,10-20
1419,2021-06-28,2810328.0,6.0,50.0,42.0,8.0,10.847500000032596,5-10,10-20
1420,2021-06-28,2810410.0,6.0,81.0,73.0,8.0,14.250277777842712,5-10,10-20
1421,2021-07-01,37110200.0,6.0,48.0,40.0,8.0,15.008055555692408,5-10,10-20
1422,2021-06-29,55110226.0,6.0,68.0,60.0,8.0,14.023055555589963,5-10,10-20
1423,2021-07-02,55110227.0,3.0,119.0,111.0,8.0,11.672500000102445,5-10,10-20
1424,2021-06-27,59210096.0,6.0,107.0,99.0,8.0,12.77083333331393,5-10,10-20
1425,2021-07-02,7551213.0,3.0,88.0,80.0,8.0,9.95722222229233,5-10,0-10
1426,2021-06-28,7551349.0,6.0,62.0,54.0,8.0,9.861666666751262,5-10,0-10
1427,2021-07-02,1010507.0,12.0,49.0,41.0,8.0,9.705833333311602,5-10,0-10
1428,2021-06-30,37110183.0,3.0,135.0,127.0,8.0,14.064722222217824,5-10,10-20
1429,2021-06-30,2010255.0,3.0,164.0,156.0,8.0,13.800555555615574,5-10,10-20
1430,2021-06-28,1010556.0,6.0,62.0,54.0,8.0,13.621388888976071,5-10,10-20
1431,2021-06-30,2111172.0,6.0,87.0,79.0,8.0,13.663888888957445,5-10,10-20
1432,2021-07-02,2710215.0,6.0,96.0,88.0,8.0,8.784444444521796,5-10,0-10
1433,2021-07-02,2910248.0,6.0,71.0,63.0,8.0,14.318333333416376,5-10,10-20
1434,2021-07-01,1010177.0,3.0,55.0,46.0,9.0,14.917500000097789,5-10,10-20
1435,2021-06-29,2110539.0,6.0,68.0,59.0,9.0,15.36472222226439,5-10,10-20
1436,2021-07-01,2510138.0,3.0,124.0,115.0,9.0,11.296944444417022,5-10,10-20
1437,2021-07-02,5110016.0,3.0,111.0,102.0,9.0,11.748611111193895,5-10,10-20
1438,2021-06-28,5321268.0,6.0,73.0,64.0,9.0,10.978611111233477,5-10,10-20
1439,2021-06-29,1010380.0,6.0,36.0,27.0,9.0,11.461388888885267,5-10,10-20
1440,2021-07-02,1010382.0,2.0,88.0,79.0,9.0,12.431944444484543,5-10,10-20
1441,2021-07-01,2010108.0,3.0,149.0,140.0,9.0,12.340555555536412,5-10,10-20
1442,2021-07-02,2010109.0,3.0,90.0,81.0,9.0,9.434166666702367,5-10,0-10
1443,2021-06-28,2010238.0,9.0,122.0,113.0,9.0,10.835277777921874,5-10,10-20
1444,2021-06-29,2010258.0,6.0,63.0,54.0,9.0,16.94944444455905,5-10,10-20
1445,2021-06-29,2110487.0,6.0,40.0,31.0,9.0,16.122222222271375,5-10,10-20
1446,2021-06-29,2110983.0,6.0,73.0,64.0,9.0,16.11388888891088,5-10,10-20
1447,2021-07-02,2111039.0,3.0,119.0,110.0,9.0,15.21277777774958,5-10,10-20
1448,2021-06-30,2111082.0,3.0,69.0,60.0,9.0,13.123611111135688,5-10,10-20
1449,2021-06-27,2510233.0,6.0,106.0,97.0,9.0,10.099444444582332,5-10,10-20
1450,2021-06-30,2710159.0,3.0,56.0,47.0,9.0,11.012222222343553,5-10,10-20
1451,2021-06-28,2810394.0,6.0,58.0,49.0,9.0,11.637500000128057,5-10,10-20
1452,2021-07-02,2910198.0,3.0,140.0,131.0,9.0,12.758611111203209,5-10,10-20
1453,2021-06-29,2910337.0,6.0,82.0,73.0,9.0,9.533055555657484,5-10,0-10
1454,2021-06-28,5110079.0,6.0,77.0,68.0,9.0,12.71888888895046,5-10,10-20
1455,2021-07-01,5321024.0,3.0,73.0,64.0,9.0,14.587222222296987,5-10,10-20
1456,2021-07-02,5321055.0,6.0,25.0,16.0,9.0,12.628055555687752,5-10,10-20
1457,2021-07-01,5321155.0,7.0,37.0,28.0,9.0,14.418055555550382,5-10,10-20
1458,2021-07-02,55110184.0,3.0,87.0,78.0,9.0,9.908888889010996,5-10,0-10
1459,2021-07-01,57110061.0,3.0,75.0,66.0,9.0,13.052777777833398,5-10,10-20
1460,2021-06-27,57110173.0,9.0,80.0,71.0,9.0,10.725277777877636,5-10,10-20
1461,2021-07-02,59210274.0,6.0,74.0,65.0,9.0,16.92916666675592,5-10,10-20
1462,2021-06-29,73110064.0,12.0,84.0,75.0,9.0,12.426388889027294,5-10,10-20
1463,2021-07-02,7551218.0,1.0,107.0,98.0,9.0,9.388611111149658,5-10,0-10
1464,2021-06-29,2910164.0,9.0,53.0,44.0,9.0,9.197777777910233,5-10,0-10
1465,2021-06-28,5110132.0,6.0,62.0,53.0,9.0,8.87777777784504,5-10,0-10
1466,2021-07-01,2510034.0,3.0,98.0,89.0,9.0,9.734722222317941,5-10,0-10
1467,2021-06-29,2910230.0,6.0,45.0,36.0,9.0,9.514444444561377,5-10,0-10
